aruco_ids,fruit_id,height,x,y,ma,MA,angle,perimeter,coff,calyx_MA,calyx_ma,calyx_MA_rel,calyx_ma_rel,area,maMAratio,KPIN,gt_weight
113,-1030,1364.107544,1924.162842,557.5028076,50.15540346,52.83858573,1.637887836,161.8100315,9.332744148,50.15540346,52.83858573,0.341213159,0.101560311,2081.415549,0.949219264,7145,98.48
113,-1030,1362.135986,1917.372803,497.4008179,50.64934225,52.88519914,174.3616943,162.6506389,10.13943518,50.64934225,52.88519914,0.378875189,0.055457757,2103.767953,0.957722445,7145,98.48
113,-1030,1356.186768,1912.730835,428.388916,50.02561719,52.9459538,0.648020506,161.7798914,11.19146957,50.02561719,52.9459538,0.410982371,0.116287725,2080.248,0.944843063,7145,98.48
113,-1030,1361.108643,1907.865601,356.5157471,49.94496917,53.615887,174.2801514,162.7241156,12.38337704,49.94496917,53.615887,0.459494231,0.038091338,2103.173621,0.931533021,7145,98.48
113,-1030,1357.194336,1897.674805,282.9429321,49.07353079,53.81180908,178.4072113,161.6976187,13.10126736,49.07353079,53.81180908,0.478632469,0.079683386,2074.028788,0.91194724,7145,98.48
113,-1030,1364.304565,1895.067139,208.2161407,49.24446991,55.39039178,176.6856079,164.5018482,14.57985962,49.24446991,55.39039178,0.524021641,0.055934109,2142.307387,0.889043539,7145,98.48
113,-1030,1373.738892,1894.712891,136.0883026,49.62496577,56.81269027,178.459549,167.3825443,16.11671479,49.62496577,56.81269027,0.562988311,0.071148865,2214.294884,0.873483821,7145,98.48
762,-1171,1456.724243,3097.271484,1062.343018,50.34981351,68.08997388,129.1755676,187.0897139,28.13156192,50.34981351,68.08997388,0.824652515,0.063588749,2692.594258,0.739460021,4217,98.55
762,-1171,1446.272583,3104.414307,1006.865173,51.20954079,67.17313601,126.3287735,186.8013801,27.90205315,51.20954079,67.17313601,0.83018451,0.039694151,2701.695421,0.762351497,4217,98.55
762,-1171,1481.47522,3105.95752,927.6199951,51.96626443,68.2755898,122.6368866,189.7451769,28.45900614,51.96626443,68.2755898,0.833650481,0.030553071,2786.614167,0.76112509,4217,98.55
762,-1171,1429.116943,3110.763916,869.4804077,50.2648401,65.98725938,121.0931168,183.4443494,27.55953506,50.2648401,65.98725938,0.835288123,0.020674171,2605.039291,0.761735532,4217,98.55
762,-1171,1469.99292,3111.864014,803.9490356,50.81801564,67.33874842,119.673111,186.5084319,27.74260839,50.81801564,67.33874842,0.823970525,0.030463755,2687.649456,0.754662313,4217,98.55
762,-1171,1454.998657,3117.281738,733.3889771,50.12583542,67.77759276,116.1129379,186.2415195,27.50250018,50.12583542,67.77759276,0.811458066,0.02072515,2668.318365,0.739563525,4217,98.55
762,-1171,1462.875,3121.801025,683.4458008,50.24566106,67.99937017,115.059494,186.7871192,27.16626484,50.24566106,67.99937017,0.798996218,0.007209529,2683.448939,0.738913624,4217,98.55
762,-1171,1457.113281,3123.003906,618.4541626,50.43375132,67.95806393,112.9126358,186.989466,26.80229881,50.43375132,67.95806393,0.787999718,0.043952621,2691.858033,0.742130491,4217,98.55
762,-1171,1454.512329,3126.105469,564.5352173,50.34302003,67.78930566,110.8074265,186.5750119,26.8156194,50.34302003,67.78930566,0.791126411,0.0262737,2680.342742,0.742639559,4217,98.55
762,-1171,1459.022705,3120.525146,495.420166,51.13384948,68.2488209,108.2645264,188.4906437,26.5222218,51.13384948,68.2488209,0.777175338,0.027545924,2740.902094,0.749226855,4217,98.55
762,-1171,1461.293213,3123.398438,433.9593201,50.51108176,67.33229031,105.83078,186.0520474,27.21235895,50.51108176,67.33229031,0.807778888,0.030464594,2671.160219,0.750176201,4217,98.55
